,Body type,Number of previous owners,Seats,city,kilometer driven,price,Car model,Year of car manufacture,Length,Fuel type,Width,Color,Brand Name,Insurance Validity_value,Transmission type,Engine Displacement_value(cc)
187,Sedan,1,5.0,chennai,80000,459999.99999999994,Tata Zest,2015,3995mm,Diesel,1706mm,Others,Tata,Third Party insurance,Manual,1248
188,Hatchback,2,5.0,chennai,25219,513999.99999999994,Maruti Celerio,2018,3695mm,Petrol,1655,Silver,Maruti,Comprehensive,Automatic,998
189,Hatchback,3,5.0,chennai,64409,508000.0,Maruti Swift,2014,3840mm,Diesel,1735mm,Silver,Maruti,Third Party,Manual,1248
190,SUV,1,5.0,chennai,52000,865000.0,Tata Nexon,2018,3994mm,Diesel,1811mm,Blue,Tata,Comprehensive,Manual,1497
191,Sedan,2,5.0,chennai,30000,855000.0000000001,Maruti Ciaz,2018,4490 mm,Petrol,1730 mm,Blue,Maruti,Comprehensive,Automatic,1462
192,Sedan,1,5.0,chennai,14000,11800000.0,Mercedes-Benz S-Class,2020,5255mm,Diesel,1871mm,Blue,Mercedes-Benz,Comprehensive,Automatic,2925
193,SUV,1,5.0,chennai,48574,925000.0,Hyundai Venue,2019,3995 mm,Diesel,1770 mm,Blue,Hyundai,Comprehensive,Manual,1396
194,Sedan,1,5.0,chennai,71423,509999.99999999994,Honda City,2012,4420 mm,Petrol,1695 mm,MET ECRU BEIGE,Honda,Comprehensive,Automatic,1497
195,Sedan,1,5.0,chennai,30000,5700000.0,Mercedes-Benz E-Class,2020,5063mm,Diesel,1860mm,Silver,Mercedes-Benz,Comprehensive,Automatic,1950
196,Hatchback,1,5.0,chennai,75498,350000.0,Maruti Wagon R,2013,3595mm,Petrol,1495mm,White,Maruti,Comprehensive,Manual,998
197,Sedan,1,5.0,chennai,95963,630000.0,Honda City,2017,4440mm,Petrol,1695mm,White,Honda,Third Party insurance,Manual,1497
198,Hatchback,1,5.0,chennai,46613,409999.99999999994,Maruti Wagon R,2015,3599mm,Petrol,1495mm,Blue,Maruti,Comprehensive,Manual,998
199,SUV,1,5.0,chennai,30000,725000.0,Honda WR-V,2017,3999mm,Petrol,1734mm,Red,Honda,Third Party insurance,Manual,1199
200,Sedan,1,5.0,chennai,18722,466000.0,Honda Amaze,2015,3990mm,Petrol,1680mm,Black,Honda,Comprehensive,Manual,1198
201,SUV,1,5.0,chennai,5593,1864000.0,Kia Seltos,2023,4315mm,Petrol,1800mm,White,Kia,Comprehensive,Automatic,1353
202,SUV,1,5.0,chennai,40000,2700000.0,Audi Q3,2017,4388mm,Diesel,2019mm,Gray,Audi,Third Party insurance,Automatic,1968
203,Hatchback,1,5.0,chennai,20875,503000.0,Maruti Celerio,2021,3695mm,Petrol,1655,Blue,Maruti,Third Party,Manual,998
204,Hatchback,2,5.0,chennai,46436,309000.0,Renault KWID,2018,3679mm,Petrol,1579mm,Black,Renault,Third Party,Manual,799
205,Sedan,1,5.0,chennai,127672,640000.0,Honda City,2016,4440mm,Petrol,1695mm,Silver,Honda,Third Party insurance,Automatic,1497
206,SUV,1,5.0,chennai,12814,841000.0,Hyundai Venue,2021,3995 mm,Petrol,1770 mm,Green,Hyundai,Third Party,Manual,1197
207,SUV,1,7.0,chennai,26000,1889999.9999999998,Tata New Safari,2022,4661mm,Diesel,1894mm,Blue,Tata,Third Party,Manual,1956
208,Hatchback,1,5.0,chennai,45851,288000.0,Hyundai i10,2011,3585mm,Petrol,1595mm,Silver,Hyundai,Comprehensive,Manual,1197
209,SUV,1,5.0,chennai,36349,940000.0,Hyundai Venue,2021,3995 mm,Petrol,1770 mm,Blue,Hyundai,Comprehensive,Manual,998
210,Hatchback,1,5.0,chennai,35000,844999.9999999999,Volkswagen Polo,2018,3971mm,Petrol,1682mm,Grey,Volkswagen,Comprehensive,Automatic,1197
211,SUV,1,7.0,chennai,17059,2055999.9999999998,Tata New Safari,2021,4661mm,Diesel,1894mm,Blue,Tata,Comprehensive,Automatic,1956
212,SUV,1,5.0,chennai,37000,7700000.0,BMW X5,2019,4922 mm,Diesel,2218 mm,White,BMW,Comprehensive,Automatic,2993
213,Hatchback,2,5.0,chennai,48163,400000.0,Maruti Wagon R,2016,3599mm,Petrol,1495mm,Grey,Maruti,Comprehensive,Manual,998
214,Sedan,3,5.0,chennai,40000,425000.0,Maruti Swift Dzire,2013,3995mm,Petrol,1695mm,Others,Maruti,Third Party insurance,Manual,1197
215,Sedan,2,5.0,chennai,150000,200000.0,Tata Indigo,2008,4150 mm,Diesel,1620 mm,Others,Tata,Third Party insurance,Manual,1405
216,Hatchback,1,5.0,chennai,20000,750000.0,Volkswagen Polo,2020,3971mm,Petrol,1682mm,Gray,Volkswagen,Third Party insurance,Manual,999
217,SUV,1,5.0,chennai,47000,1689999.9999999998,Hyundai Creta,2019,4270mm,Diesel,1780mm,White,Hyundai,Comprehensive,Automatic,1582
218,Hatchback,1,5.0,chennai,112711,310000.0,Hyundai i10,2013,3585mm,Petrol,1595mm,Red,Hyundai,Comprehensive,Manual,1197
219,SUV,1,7.0,chennai,53000,3900000.0,Toyota Fortuner,2020,4795mm,Diesel,1855mm,Brown,Toyota,Comprehensive,Automatic,2755
220,Hatchback,2,5.0,chennai,65895,437000.0,Maruti Celerio,2016,3695mm,Petrol,1655,Red,Maruti,Comprehensive,Automatic,998
221,SUV,1,5.0,chennai,15625,1026000.0,Mahindra XUV300,2022,3995 mm,Petrol,1821 mm,White,Mahindra,Comprehensive,Automatic,1197
222,Hatchback,1,5.0,chennai,107595,560000.0,Maruti Swift,2015,3840mm,Diesel,1735mm,Grey,Maruti,Third Party insurance,Manual,1248
223,Hatchback,1,5.0,chennai,23838,532000.0,Maruti Ignis,2017,3700mm,Petrol,1690mm,Red,Maruti,Comprehensive,Manual,1197
224,Hatchback,1,5.0,chennai,28975,323000.0,Maruti Alto K10,2015,3530mm,Petrol,1490,Red,Maruti,Third Party,Manual,998
225,SUV,1,5.0,chennai,30742,770000.0,Honda WR-V,2018,3999mm,Petrol,1734mm,Red,Honda,Third Party insurance,Manual,1199
226,Hatchback,1,5.0,chennai,10363,492000.0,Maruti S-Presso,2022,3565,Petrol,1520,Silver,Maruti,Comprehensive,Manual,998
227,Sedan,1,5.0,chennai,100000,650000.0,Honda City,2015,4440mm,Petrol,1695mm,Others,Honda,Third Party insurance,Manual,1497
228,Sedan,1,5.0,chennai,75555,633000.0,Honda City,2016,4440mm,Petrol,1695mm,Silver,Honda,Comprehensive,Manual,1497
229,SUV,2,5.0,chennai,60929,982000.0,Hyundai Creta,2018,4270mm,Petrol,1780mm,Silver,Hyundai,Third Party insurance,Manual,1591
230,SUV,2,5.0,chennai,78000,1350000.0,BMW X5,2009,4886mm,Diesel,2184mm,White,BMW,Comprehensive,Automatic,2993
231,SUV,1,5.0,chennai,120000,900000.0,Maruti Vitara Brezza,2017,3995mm,Diesel,1790mm,Others,Maruti,Third Party insurance,Manual,1248
232,Sedan,1,5.0,chennai,143185,370000.0,Honda Amaze,2014,3990mm,Diesel,1680mm,Silver,Honda,Comprehensive,Manual,1498
233,Sedan,1,5.0,chennai,115434,620000.0,Maruti Ciaz,2017,4490mm,Petrol,1730mm,Blue,Maruti,Comprehensive,Manual,1373
234,Hatchback,1,5.0,chennai,43000,480000.0,Maruti Ignis,2018,3700mm,Petrol,1690,Blue,Maruti,Third Party insurance,Manual,1197
235,Hatchback,1,5.0,chennai,63309,430000.0,Honda Brio,2015,3610mm,Petrol,1680mm,Red,Honda,Third Party insurance,Manual,1198
236,Hatchback,1,5.0,chennai,150000,500000.0,Maruti Swift,2015,3840mm,Diesel,1735mm,Others,Maruti,Third Party insurance,Manual,1248
237,Sedan,1,5.0,chennai,53000,7600000.0,BMW 7 Series,2019,5219mm,Diesel,2142mm,White,BMW,Comprehensive,Automatic,2993
238,Hatchback,1,5.0,chennai,39386,790000.0,Maruti Baleno,2019,3995mm,Petrol,1745mm,Blue,Maruti,Third Party insurance,Manual,1197
239,Sedan,1,4.0,chennai,42000,5200000.0,BMW 6 Series,2018,5091mm,Diesel,2158mm,White,BMW,Comprehensive,Automatic,2993
240,MUV,1,7.0,chennai,29257,776000.0,Renault Triber,2021,3991mm,Petrol,1739,Blue,Renault,Comprehensive,Automatic,999
241,Hatchback,1,5.0,chennai,61829,702000.0,Maruti Baleno,2017,3995mm,Petrol,1745mm,Silver,Maruti,Comprehensive,Automatic,1197
242,Hatchback,1,5.0,chennai,83901,290000.0,Maruti Alto K10,2014,3545mm,Petrol,1515mm,Grey,Maruti,Comprehensive,Manual,998
243,Hatchback,1,5.0,chennai,33295,383000.0,Maruti Celerio,2014,3695mm,Petrol,1655,Silver,Maruti,Third Party insurance,Manual,998
244,Hatchback,1,5.0,chennai,33610,411000.00000000006,Maruti Celerio,2015,3695mm,Petrol,1655,Blue,Maruti,Comprehensive,Manual,998
245,Sedan,1,5.0,chennai,95600,615000.0,Maruti Ciaz,2014,4490mm,Diesel,1730mm,Grey,Maruti,Comprehensive,Manual,1248
246,Hatchback,1,5.0,chennai,20960,515000.00000000006,Tata Tiago,2018,3746mm,Petrol,1647mm,Silver,Tata,Comprehensive,Manual,1199
247,Sedan,1,5.0,chennai,66000,2575000.0,BMW 3 Series,2016,4709mm,Diesel,1827mm,Blue,BMW,Comprehensive,Automatic,1995
248,Hatchback,2,5.0,chennai,85105,507000.0,Hyundai i20,2015,3985mm,Petrol,1734mm,White,Hyundai,Third Party insurance,Manual,1197
249,Hatchback,2,5.0,chennai,44519,322000.0,Hyundai EON,2016,3495mm,Petrol,1550mm,Blue,Hyundai,Third Party,Manual,814
250,Hatchback,1,5.0,chennai,54024,575000.0,Maruti Baleno,2017,3995mm,Petrol,1745mm,Grey,Maruti,Comprehensive,Manual,1197
251,Hatchback,1,5.0,chennai,20027,850000.0,Maruti Baleno,2020,3995mm,Petrol,1745mm,Red,Maruti,Comprehensive,Manual,1197
252,Sedan,1,5.0,chennai,44000,3700000.0,Audi A6,2019,4933mm,Diesel,2086mm,Blue,Audi,Comprehensive,Automatic,1968
253,SUV,1,5.0,chennai,58000,1800000.0,Audi Q3,2014,4385mm,Diesel,2019mm,Black,Audi,Comprehensive,Automatic,1968
254,Sedan,1,5.0,chennai,67905,425000.0,Honda Amaze,2013,3990mm,Diesel,1680mm,Red,Honda,Comprehensive,Manual,1498
255,Hatchback,1,5.0,chennai,62604,650000.0,Maruti Baleno,2017,3995mm,Petrol,1745mm,Grey,Maruti,Third Party insurance,Manual,1197
256,MUV,1,7.0,chennai,120000,750000.0,Toyota Innova,2009,"4,580 mm",Diesel,"1,770 mm",Others,Toyota,Third Party insurance,Manual,2494
257,Sedan,1,5.0,chennai,105781,450000.0,Honda Amaze,2014,3990mm,Diesel,1680mm,Grey,Honda,Comprehensive,Manual,1498
258,Sedan,1,5.0,chennai,68724,720000.0,Maruti Ciaz,2017,4490mm,Petrol,1730mm,Red,Maruti,Third Party insurance,Manual,1373
259,Hatchback,1,5.0,chennai,67000,425000.0,Maruti Celerio,2014,3715mm,Petrol,1635mm,Grey,Maruti,Comprehensive,Automatic,998
260,Hatchback,2,5.0,chennai,110273,235000.0,Hyundai i10,2010,3585mm,Petrol,1595mm,Red,Hyundai,Comprehensive,Manual,1197
261,Hatchback,2,5.0,chennai,65628,437000.0,Maruti Celerio,2016,3715mm,Petrol,1635mm,Red,Maruti,Comprehensive,Automatic,998
262,Hatchback,1,5.0,chennai,106075,409999.99999999994,Volkswagen Polo,2014,3971mm,Petrol,1682mm,Grey,Volkswagen,Third Party insurance,Manual,1198
263,Hatchback,1,5.0,chennai,6023,731000.0,Maruti Ignis,2022,3700mm,Petrol,1690,Blue,Maruti,Comprehensive,Manual,1197
264,Hatchback,2,5.0,chennai,38999,501999.99999999994,Tata Tiago,2018,3746mm,Petrol,1647mm,Red,Tata,Comprehensive,Manual,1199
265,MUV,1,7.0,chennai,105000,2050000.0,Toyota Innova Crysta,2018,4735mm,Diesel,1830mm,Silver,Toyota,Comprehensive,Manual,2393
266,SUV,1,7.0,chennai,7811,1963000.0,Tata New Safari,2022,4661mm,Diesel,1894mm,Black,Tata,Comprehensive,Automatic,1956
267,Hatchback,2,5.0,chennai,58747,222000.00000000003,Maruti Alto K10,2011,3620mm,Petrol,1475mm,COPPER,Maruti,Comprehensive,Manual,998
268,SUV,1,5.0,chennai,34965,1497000.0,Tata Harrier,2019,4598 mm,Diesel,1894 mm,White,Tata,Comprehensive,Manual,1956
269,SUV,2,5.0,chennai,106360,529000.0,Ford Ecosport,2015,3999mm,Diesel,1765mm,Blue,Ford,Comprehensive,Manual,1498
270,Hatchback,2,5.0,chennai,162049,210000.0,Maruti Ritz,2010,3775mm,Petrol,1680mm,Grey,Maruti,Comprehensive,Manual,1197
271,SUV,1,5.0,chennai,30000,7450000.0,Mercedes-Benz GLE,2020,4924mm,Diesel,2157mm,Blue,Mercedes-Benz,Comprehensive,Automatic,1950
272,SUV,1,5.0,chennai,26000,975000.0,Toyota Urban cruiser,2021,3995,Petrol,1790,Blue,Toyota,Comprehensive,Manual,1462
273,SUV,1,5.0,chennai,25000,1450000.0,Kia Seltos,2020,4315mm,Petrol,1800mm,White,Kia,Comprehensive,Automatic,1497
274,SUV,1,5.0,chennai,35000,6200000.0,Mercedes-Benz GLC,2021,4658mm,Diesel,1890mm,Blue,Mercedes-Benz,Comprehensive,Automatic,1950
275,Hatchback,1,5.0,chennai,57000,595000.0,Maruti Swift,2020,3840mm,Petrol,1735mm,Grey,Maruti,Comprehensive,Manual,1197
276,SUV,1,5.0,chennai,49000,767000.0,Hyundai Creta,2017,4270mm,Petrol,1780mm,White,Hyundai,Third Party insurance,Manual,1591
277,Hatchback,1,5.0,chennai,30000,825000.0,Hyundai i20,2022,3995mm,Petrol,1775mm,Red,Hyundai,Comprehensive,Manual,1197
278,Hatchback,3,5.0,chennai,120000,45000.0,Hyundai Santro,2002,3610 mm,Petrol,1645 mm,Others,Hyundai,Third Party insurance,Manual,1086
279,Hatchback,3,5.0,chennai,40000,335000.0,Hyundai i10,2014,3585mm,Petrol,1595mm,Others,Hyundai,Third Party insurance,Automatic,1197
280,Hatchback,1,5.0,chennai,53250,558000.0,Honda Jazz,2015,3955mm,Petrol,1694mm,Orange,Honda,Comprehensive,Automatic,1199
281,Hatchback,1,5.0,chennai,8848,649000.0,Tata Tiago,2022,3765mm,Petrol,1677,Black,Tata,Third Party,Manual,1199
282,SUV,1,5.0,chennai,3000,2250000.0,Tata Harrier,2022,4598mm,Diesel,1894mm,Black,Tata,Comprehensive,Automatic,1956
283,Sedan,1,5.0,chennai,34628,1110000.0,Skoda Rapid,2021,4413mm,Petrol,1699mm,Red,Skoda,Third Party,Manual,999
284,Hatchback,1,5.0,chennai,8579,672000.0,Maruti Ignis,2022,3700mm,Petrol,1690,Silver,Maruti,Third Party,Manual,1197
285,MUV,1,7.0,chennai,17000,675000.0,Renault Triber,2022,3991mm,Petrol,1739,White,Renault,Comprehensive,Manual,999
286,Sedan,1,5.0,chennai,40021,795000.0,Honda City,2017,4440mm,Petrol,1695mm,Brown,Honda,Third Party insurance,Manual,1497
287,SUV,1,7.0,chennai,52000,11299999.999999998,Mercedes-Benz GLS,2021,5207mm,Diesel,2157mm,White,Mercedes-Benz,Comprehensive,Automatic,2925
288,Hatchback,2,5.0,chennai,46946,587000.0,Hyundai i20,2017,3985mm,Petrol,1734mm,Red,Hyundai,Comprehensive,Manual,1197
289,Hatchback,1,5.0,chennai,30772,807000.0,Honda Jazz,2019,3955 mm,Petrol,1694 mm,Silver,Honda,Comprehensive,Automatic,1199
290,Hatchback,1,5.0,chennai,74008,260000.0,Ford Figo,2012,3795mm,Diesel,1680mm,Red,Ford,Comprehensive,Manual,1399
291,Sedan,1,5.0,chennai,31000,760000.0,Maruti Swift Dzire,2017,3995mm,Diesel,1735mm,Blue,Maruti,Comprehensive,Manual,1248
292,SUV,1,7.0,chennai,20000,1070000.0,Mahindra Bolero,2022,3995mm,Diesel,1745mm,Others,Mahindra,Third Party insurance,Manual,1493
293,Hatchback,2,5.0,chennai,20000,650000.0,Maruti Baleno,2020,3995mm,Petrol,1745mm,Others,Maruti,Third Party insurance,Manual,1197
294,Hatchback,1,5.0,chennai,31137,520000.0,Maruti S-Presso,2020,3565,Petrol,1520,Orange,Maruti,Third Party insurance,Automatic,998
295,Sedan,1,5.0,chennai,90000,350000.0,Maruti Swift Dzire,2011,4160mm,Diesel,1690mm,Others,Maruti,Third Party insurance,Manual,1248
296,SUV,1,5.0,chennai,77000,875000.0,Hyundai Creta,2015,4270mm,Petrol,1780mm,White,Hyundai,Comprehensive,Manual,1591
297,Sedan,1,5.0,chennai,16000,4350000.0,BMW 3 Series GT,2019,4824mm,Diesel,1828mm,White,BMW,Comprehensive,Automatic,1995
298,SUV,1,7.0,chennai,23000,1450000.0,Mahindra XUV500,2018,4585mm,Diesel,1890mm,Red,Mahindra,Comprehensive,Automatic,2179
299,SUV,1,4.0,chennai,9000,1725000.0,Mahindra Thar,2022,3985mm,Petrol,1855mm,Black,Mahindra,Comprehensive,Manual,1997
300,Hatchback,1,5.0,chennai,28733,302000.0,Datsun RediGO,2018,3429mm,Petrol,1560mm,White,Datsun,Third Party insurance,Manual,799
301,Sedan,1,5.0,chennai,61828,1060000.0,Hyundai Verna,2018,4440mm,Diesel,1729mm,White,Hyundai,Zero Dep,Automatic,1582
302,MUV,2,8.0,chennai,150000,600000.0,Toyota Innova,2007,"4,580 mm",Diesel,"1,770 mm",Others,Toyota,Third Party insurance,Manual,2494
303,Sedan,1,5.0,chennai,60431,722000.0,Tata Tigor,2022,3993mm,Petrol,1677,Maroon,Tata,Comprehensive,Manual,1199
304,Hatchback,1,5.0,chennai,53269,463000.0,Maruti Celerio X,2018,3715mm,Petrol,1635mm,Blue,Maruti,Comprehensive,Manual,998
305,SUV,1,5.0,chennai,38000,1770000.0,MG Hector,2021,4655mm,Petrol,1835mm,White,MG,Comprehensive,Automatic,1451
306,Sedan,2,5.0,chennai,37778,627000.0,Honda Amaze,2019,3995mm,Petrol,1695mm,Silver,Honda,Third Party insurance,Manual,1199
307,Hatchback,1,5.0,chennai,54024,575000.0,Maruti Baleno,2017,3995mm,Petrol,1745mm,Grey,Maruti,Third Party insurance,Manual,1197
308,SUV,2,5.0,chennai,85941,658000.0,Tata Nexon,2018,3994mm,Petrol,1811mm,Silver,Tata,Third Party insurance,Manual,1198
309,Hatchback,1,5.0,chennai,89329,476999.99999999994,Maruti Celerio X,2018,3715mm,Petrol,1635mm,Orange,Maruti,Comprehensive,Automatic,998
310,Hatchback,2,5.0,chennai,40000,500000.0,Tata Tiago,2019,3746mm,Petrol,1647mm,Others,Tata,Third Party insurance,Manual,1199
311,Hatchback,1,5.0,chennai,17000,650000.0,Maruti Swift,2017,3840mm,Petrol,1735mm,White,Maruti,Comprehensive,Manual,1197
312,Hatchback,1,5.0,chennai,83887,455000.0,Maruti Ignis,2017,3700mm,Petrol,1690mm,Blue,Maruti,Comprehensive,Manual,1197
313,Hatchback,1,5.0,chennai,150000,475000.0,Hyundai i20 Active,2015,3995mm,Diesel,1760mm,Others,Hyundai,Third Party insurance,Manual,1396
314,MUV,1,7.0,chennai,39000,2800000.0,Toyota Innova Crysta,2021,4735,Diesel,1830,White,Toyota,Comprehensive,Automatic,2393
315,Sedan,1,5.0,chennai,23000,975000.0,Hyundai Verna,2018,4440mm,Petrol,1729mm,Grey,Hyundai,Comprehensive,Automatic,1591
316,Sedan,1,5.0,chennai,80000,750000.0,Hyundai Verna,2017,4440mm,Petrol,1729mm,White,Hyundai,Third Party insurance,Manual,1591
317,Hatchback,1,5.0,chennai,34000,484999.99999999994,Maruti Celerio,2016,3715mm,Petrol,1635mm,Golden,Maruti,Comprehensive,Automatic,998
318,Hatchback,1,5.0,chennai,29973,459999.99999999994,Maruti Celerio,2017,3715mm,Petrol,1635mm,Blue,Maruti,Comprehensive,Manual,998
319,Sedan,1,5.0,chennai,30000,1265000.0,Honda City,2021,4549mm,Petrol,1748mm,Others,Honda,Third Party insurance,Manual,1498
320,Hatchback,2,5.0,chennai,80805,567000.0,Hyundai i20 Active,2016,3995mm,Diesel,1760mm,White,Hyundai,Comprehensive,Manual,1396
321,Hatchback,1,5.0,chennai,26235,619000.0,Tata Tiago,2020,3746mm,Petrol,1647mm,Silver,Tata,Comprehensive,Manual,1199
322,Sedan,0,5.0,chennai,95963,630000.0,Honda City,2017,4440mm,Petrol,1695mm,White,Honda,Third Party insurance,Manual,1497
323,SUV,1,5.0,chennai,83294,835000.0,Hyundai Creta,2018,4270mm,Petrol,1780mm,Red,Hyundai,Comprehensive,Manual,1591
324,SUV,2,5.0,chennai,17963,1703000.0,MG Hector,2021,4655mm,Diesel,1835mm,White,MG,Third Party,Manual,1956
325,Hatchback,1,5.0,chennai,102696,635000.0,Maruti Baleno,2019,3995mm,Petrol,1745mm,Grey,Maruti,Comprehensive,Manual,1197
326,Hatchback,2,5.0,chennai,57206,635000.0,Hyundai i20,2019,3985mm,Diesel,1734mm,Red,Hyundai,Comprehensive,Manual,1396
327,Hatchback,2,5.0,chennai,120000,300000.0,Ford Figo,2013,3795mm,Diesel,1680mm,Others,Ford,Third Party insurance,Manual,1399
328,Hatchback,1,5.0,chennai,81829,657000.0,Hyundai i20,2017,3985mm,Petrol,1734mm,Red,Hyundai,Comprehensive,Manual,1197
329,Hatchback,2,5.0,chennai,54395,390000.0,Maruti Celerio,2014,3695mm,Petrol,1655,Red,Maruti,Third Party,Manual,998
330,Sedan,1,5.0,chennai,50000,620000.0,Tata Tigor,2019,3992mm,Diesel,1677mm,Others,Tata,Third Party insurance,Manual,1047
331,Sedan,2,5.0,chennai,70000,465000.00000000006,Volkswagen Ameo,2017,3995mm,Petrol,1682mm,Others,Volkswagen,Third Party insurance,Manual,1198
332,Hatchback,1,5.0,chennai,36000,590000.0,Hyundai i20,2015,3985mm,Petrol,1734mm,White,Hyundai,Comprehensive,Manual,1197
333,SUV,2,7.0,chennai,125000,950000.0,Isuzu MU 7,2016,4955mm,Diesel,1800mm,Silver,Isuzu,Comprehensive,Manual,2999
334,Sedan,2,5.0,chennai,75000,2150000.0,Mercedes-Benz CLA,2018,4630mm,Diesel,2032mm,Red,Mercedes-Benz,Comprehensive,Automatic,2143
335,Sedan,1,5.0,chennai,45007,4600000.0,Mercedes-Benz E-Class,2018,5075mm,Diesel,2065mm,White,Mercedes-Benz,Comprehensive,Automatic,1950
336,Sedan,1,5.0,chennai,49617,490000.00000000006,Honda Amaze,2016,3995mm,Petrol,1695mm,TITANIUM,Honda,Comprehensive,Manual,1199
337,Sedan,1,5.0,chennai,57782,620000.0,Toyota Etios,2016,4265mm,Petrol,1695mm,Red,Toyota,Comprehensive,Manual,1496
338,Sedan,1,5.0,chennai,38000,1950000.0,Skoda Superb,2015,4833mm,Diesel,1817mm,White,Skoda,Comprehensive,Automatic,1968
339,Sedan,3,5.0,chennai,110000,680000.0,BMW 5 Series,2008,4841mm,Diesel,1846mm,Others,BMW,Third Party insurance,Automatic,2993
340,Hatchback,2,5.0,chennai,22066,594000.0,Honda Jazz,2018,3955mm,Petrol,1694mm,Brown,Honda,Third Party,Manual,1199
341,Hatchback,1,5.0,chennai,65707,536000.0,Hyundai i20,2016,3985mm,Petrol,1734mm,White,Hyundai,Comprehensive,Manual,1197
342,Hatchback,1,5.0,chennai,89488,365000.0,Maruti Celerio,2015,3715mm,Petrol,1635mm,Silver,Maruti,Third Party insurance,Manual,998
343,Hatchback,2,5.0,chennai,88663,544000.0,Maruti Ignis,2017,3700mm,Petrol,1690mm,Blue,Maruti,Comprehensive,Automatic,1197
344,Hatchback,1,5.0,chennai,31679,566000.0,Tata Tiago,2020,3746mm,Petrol,1647mm,Silver,Tata,Comprehensive,Manual,1199
345,Hatchback,1,5.0,chennai,68178,420000.0,Hyundai Grand i10,2013,3765mm,Petrol,1660mm,Blue,Hyundai,Comprehensive,Manual,1197
346,Sedan,2,5.0,chennai,61279,748000.0,Honda City,2017,4440mm,Petrol,1695mm,Red,Honda,Comprehensive,Manual,1497
347,Sedan,1,5.0,chennai,8963,880000.0000000001,Honda Amaze,2021,3995mm,Petrol,1695mm,Silver,Honda,Comprehensive,Manual,1199
348,Sedan,1,5.0,chennai,80281,616000.0,Maruti Swift Dzire,2017,3995mm,Petrol,1735mm,Silver,Maruti,Third Party insurance,Manual,1197
349,SUV,1,5.0,chennai,50580,1554000.0,MG Hector,2020,4655mm,Petrol,1835mm,White,MG,Third Party,Manual,1451
350,Hatchback,1,5.0,chennai,21000,2100000.0,Mini Cooper,2014,4097mm,Petrol,1789mm,Blue,Mini,Comprehensive,Automatic,1598
351,SUV,1,5.0,chennai,55000,2175000.0,Audi Q3,2016,4388mm,Diesel,2019mm,Blue,Audi,Comprehensive,Automatic,1968
352,SUV,2,5.0,chennai,70000,4200000.0,Mercedes-Benz GLE,2018,4819mm,Diesel,2141mm,Silver,Mercedes-Benz,Third Party insurance,Automatic,2143
353,SUV,1,5.0,chennai,58000,4300000.0,Audi Q5,2019,4663mm,Petrol,2140mm,Blue,Audi,Comprehensive,Automatic,1984
354,Sedan,1,5.0,chennai,65224,725000.0,Volkswagen Vento,2018,4390mm,Petrol,1699mm,Grey,Volkswagen,Comprehensive,Manual,1598
355,Hatchback,1,5.0,chennai,120000,275000.0,Maruti Ritz,2010,3715mm,Petrol,1680mm,Others,Maruti,Third Party insurance,Manual,1197
356,SUV,1,5.0,chennai,42001,5750000.0,BMW X5,2018,4886mm,Diesel,1938mm,Brown,BMW,Comprehensive,Automatic,2993
357,Sedan,1,5.0,chennai,30316,635000.0,Maruti Swift Dzire,2017,3995mm,Petrol,1695mm,Blue,Maruti,Comprehensive,Manual,1197
358,Sedan,3,5.0,chennai,64000,1800000.0,Mercedes-Benz E-Class,2013,4879mm,Diesel,1854mm,Brown,Mercedes-Benz,Comprehensive,Automatic,2143
359,Sedan,1,5.0,chennai,40000,1900000.0,Volvo S60,2015,4635mm,Diesel,2097mm,Silver,Volvo,Comprehensive,Automatic,1984
360,Hatchback,1,5.0,chennai,100526,509999.99999999994,Maruti Swift,2017,3845mm,Petrol,1735,Silver,Maruti,Comprehensive,Manual,1197
361,Hatchback,1,5.0,chennai,17273,817000.0,Maruti Swift,2021,3845mm,Petrol,1735,Silver,Maruti,Comprehensive,Manual,1197
362,SUV,1,5.0,chennai,107737,850000.0,Maruti SX4 S Cross,2018,4300mm,Diesel,1785mm,White,Maruti,Third Party insurance,Manual,1248
363,SUV,2,5.0,chennai,111586,539000.0,Ford Ecosport,2016,3999mm,Petrol,1765mm,Orange,Ford,Comprehensive,Manual,1499
